stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,postal_code
2785,2785.0,79th Street & Cottage Grove,"79th Street & Cottage Grove, Eastbound, Southwest Corner",41.75121282,-87.60546638,0,,1,60619
2786,2786.0,79th Street & Drexel,"79th Street & Drexel, Eastbound, Southwest Corner",41.75126746,-87.60281387,0,,1,60619
2787,2787.0,79th Street & Ellis,"79th Street & Ellis, Eastbound, Southwest Corner",41.75125815,-87.60046475,0,,1,60619
2788,2788.0,79th Street & Greenwood,"79th Street & Greenwood, Eastbound, Southwest Corner",41.75129046,-87.59801038,0,,1,60619
2789,2789.0,79th Street & Woodlawn,"79th Street & Woodlawn, Eastbound, Southwest Corner",41.75132143,-87.59559057,0,,1,60619
2790,2790.0,79th Street & Kimbark,"79th Street & Kimbark, Eastbound, Southwest Corner",41.75130709,-87.59313957,0,,1,60619
2791,2791.0,79th Street & Kenwood,"79th Street & Kenwood, Eastbound, Southwest Corner",41.75136668,-87.59193547,0,,1,60619
2792,2792.0,79th Street & Dorchester,"79th Street & Dorchester, Eastbound, Southwest Corner",41.75137793,-87.59072418,0,,1,60619
2793,2793.0,79th Street & Anthony,"79th Street & Anthony, Eastbound, Southwest Corner",41.75138897,-87.58860191,0,,1,60619
2794,2794.0,79th Street & Stony Island,"79th Street & Stony Island, Eastbound, Southwest Corner",41.75143007,-87.58619943,0,,1,60619
2795,2795.0,79th Street & Stony Island,"79th Street & Stony Island, Eastbound, Southeast Corner",41.75142764,-87.58489627,0,,1,60619
2796,2796.0,79th Street & East End,"79th Street & East End, Eastbound, Southwest Corner",41.751477,-87.583035,0,,1,60649
2797,2797.0,79th Street & Cregier,"79th Street & Cregier, Eastbound, Southside of the Street",41.751492,-87.58089,0,,1,60649
2798,2798.0,79th Street & Bennett,"79th Street & Bennett, Eastbound, Southwest Corner",41.751525,-87.5786,0,,1,60649
2800,2800.0,79th Street & Clyde,"79th Street & Clyde, Eastbound, Southwest Corner",41.751598,-87.57369,0,,1,60649
2801,2801.0,79th Street & Paxton,"79th Street & Paxton, Eastbound, Southwest Corner",41.751615,-87.571333,0,,1,60649
2803,2803.0,79th Street & Crandon,"79th Street & Crandon, Eastbound, Southwest Corner",41.751647,-87.56880699999998,0,,1,60649
2805,2805.0,79th Street & Yates,"79th Street & Yates, Eastbound, Southwest Corner",41.751663,-87.566387,0,,1,60649
2808,2808.0,79th Street & Marquette,"79th Street & Marquette, Eastbound, Southwest Corner",41.751773,-87.55909799999998,0,,1,60649
2811,2811.0,79th Street & Exchange,"79th Street & Exchange, Eastbound, Southwest Corner",41.751853,-87.55308000000002,0,,1,60649
2816,2816.0,95th Street & Michigan,"95th Street & Michigan, Eastbound, Southwest Corner",41.72167594,-87.62073606,0,,1,60619
2817,2817.0,95th Street & Indiana,"95th Street & Indiana, Eastbound, Southwest Corner",41.72170329,-87.61911156,0,,1,60619
2818,2818.0,95th Street & Forest,"95th Street & Forest, Eastbound, Southwest Corner",41.72174716,-87.61666389,0,,1,60619
2819,2819.0,95th Street & King Drive,"95th Street & King Drive, Eastbound, Southwest Corner",41.72177627,-87.61434198,0,,1,60619
2820,2820.0,95th Street & Cottage Grove,"95th Street & Cottage Grove, Eastbound, Southside of the Street",41.72194374,-87.60454659999998,0,,1,60619
2821,2821.0,Cottage Grove & 95th Street,"Cottage Grove & 95th Street, Southbound, Southwest Corner",41.72182765,-87.60331411,0,,1,60619
2822,2822.0,9600 S Cottage Grove,"9600 S Cottage Grove, Southbound, Westside of the Street",41.72020511,-87.60372002,0,,1,60619
2823,2823.0,9700 S Cottage Grove,"9700 S Cottage Grove, Southbound, Westside of the Street",41.7183201,-87.60413001,0,,1,60619
2824,2824.0,Cottage Grove & 98th Street,"Cottage Grove & 98th Street, Southbound, Westside of the Street",41.71662082,-87.60453801,0,,1,60619
2825,2825.0,Cottage Grove & 99th Street,"Cottage Grove & 99th Street, Southbound, Westside of the Street",41.71465338,-87.60497531,0,,1,60628
2826,2826.0,Cottage Grove & 100th Street,"Cottage Grove & 100th Street, Southbound, Northwest Corner",41.71300322,-87.60537898,0,,1,60628
2827,2827.0,Cottage Grove & 101st Street,"Cottage Grove & 101st Street, Southbound, Westside of the Street",41.71096377,-87.60580873,0,,1,60628
2828,2828.0,10200 S Cottage Grove,"10200 S Cottage Grove, Southbound, Westside of the Street",41.70936526,-87.60617317,0,,1,60628
2829,2829.0,Cottage Grove & 103rd Street,"Cottage Grove & 103rd Street, Southbound, Northwest Corner",41.70753887,-87.60660677,0,,1,60628
2830,2830.0,Cottage Grove & 104th Street,"Cottage Grove & 104th Street, Southbound, Westside of the Street",41.70554314,-87.60701713,0,,1,60628
2831,2831.0,Cottage Grove & 105th Street,"Cottage Grove & 105th Street, Southbound, Northwest Corner",41.703981,-87.607407,0,,1,60628
2832,2832.0,Cottage Grove & 106th Street,"Cottage Grove & 106th Street, Southbound, Westside of the Street",41.702093,-87.607807,0,,1,60628
2833,2833.0,Cottage Grove & 107th Street,"Cottage Grove & 107th Street, Southbound, Northwest Corner",41.700324,-87.60823,0,,1,60628
2834,2834.0,Cottage Grove & 108th Street,"Cottage Grove & 108th Street, Southbound, Westside of the Street",41.698365,-87.608661,0,,1,60628
2835,2835.0,Cottage Grove & 109th Street,"Cottage Grove & 109th Street, Southbound, Northwest Corner",41.69671,-87.60906899999998,0,,1,60628
2836,2836.0,11000 S Cottage Grove,"11000 S Cottage Grove, Southbound, Westside of the Street",41.69465536,-87.6094796,0,,1,60628
2837,2837.0,Cottage Grove & 111th Street,"Cottage Grove & 111th Street, Southbound, Northwest Corner",41.69289738,-87.60992757,0,,1,60628
2838,2838.0,Cottage Grove & 112th Street,"Cottage Grove & 112th Street, Southbound, Westside of the Street",41.691073,-87.610374,0,,1,60628
2840,2840.0,Cottage Grove & 114th Street,"Cottage Grove & 114th Street, Southbound, Westside of the Street",41.687449,-87.611191,0,,1,60628
2841,2841.0,Cottage Grove & 115th Street,"Cottage Grove & 115th Street, Southbound, Northwest Corner",41.685588,-87.6115,0,,1,60628
2842,2842.0,115th Street & King Drive,"115th Street & King Drive, Westbound, Northeast Corner",41.68550811,-87.61296824,0,,1,60628
2843,2843.0,115th Street & Forest,"115th Street & Forest, Westbound, Northeast Corner",41.6854741,-87.61536369,0,,1,60628
2844,2844.0,115th Street & Prairie,"115th Street & Prairie, Westbound, Northeast Corner",41.68546738,-87.61671585,0,,1,60628
2845,2845.0,115th Street & Indiana,"115th Street & Indiana, Westbound, Northeast Corner",41.68543264,-87.61793803,0,,1,60628
2846,2846.0,115th Street & Michigan,"115th Street & Michigan, Westbound, Northeast Corner",41.68542177,-87.62064003,0,,1,60628
2847,2847.0,115th Street & State,"115th Street & State, Westbound, Northeast Corner",41.6853919,-87.62267226,0,,1,60628
2848,2848.0,115th Street & Perry,"115th Street & Perry, Westbound, Northeast Corner",41.68538014,-87.62486054,0,,1,60628
2849,2849.0,115th Street & Wentworth,"115th Street & Wentworth, Westbound, Northeast Corner",41.68531525,-87.62749388,0,,1,60628
2850,2850.0,115th Street & Princeton,"115th Street & Princeton, Westbound, Northeast Corner",41.68531325,-87.62989188,0,,1,60628
2851,2851.0,115th Street & Stewart,"115th Street & Stewart, Westbound, Northeast Corner",41.68526262,-87.63236269,0,,1,60628
2852,2852.0,115th Street & Normal,"115th Street & Normal, Westbound, Northeast Corner",41.68524823,-87.63479451,0,,1,60628
2853,2853.0,115th Street & Wallace,"115th Street & Wallace, Westbound, Northeast Corner",41.68520135,-87.63720878,0,,1,60628
2854,2854.0,115th Street & Union,"115th Street & Union, Westbound, Northeast Corner",41.68517423,-87.63957027,0,,1,60628
2856,2856.0,900 W 115th Street,"900 W 115th Street, Westbound, Northeast Corner",41.6851206,-87.64523394,0,,1,60643
2857,2857.0,115th Street & Morgan,"115th Street & Morgan, Westbound, Northeast Corner",41.6850974,-87.64693698,0,,1,60643
2858,2858.0,115th Street & Aberdeen,"115th Street & Aberdeen, Westbound, Northeast Corner",41.685046,-87.64936218,0,,1,60643
2859,2859.0,115th Street & Racine,"115th Street & Racine, Westbound, Northeast Corner",41.68503393,-87.65182768,0,,1,60643
2860,2860.0,115th Street & Throop,"115th Street & Throop, Westbound, Northeast Corner",41.68497927,-87.65421979,0,,1,60643
2861,2861.0,115th Street & Loomis,"115th Street & Loomis, Westbound, Northeast Corner",41.68494586,-87.65654919,0,,1,60643
2862,2862.0,115th Street & Laflin,"115th Street & Laflin, Westbound, Northeast Corner",41.6849018,-87.65988039,0,,1,60643
2863,2863.0,115th Street & Ashland,"115th Street & Ashland, Westbound, Northeast Corner",41.68489233,-87.66143764,0,,1,60643
2864,2864.0,1700 W 115th Street,"1700 W 115th Street, Westbound, Northeast Corner",41.68483072,-87.6636847,0,,1,60643
2865,2865.0,115th Street & Watkins,"115th Street & Watkins, Westbound, Northeast Corner",41.68479439,-87.6660827,0,,1,60643
2866,2866.0,115th Street & Vincennes,"115th Street & Vincennes, Westbound, Northeast Corner",41.68477517,-87.66736845,0,,1,60643
2867,2867.0,Vincennes & Edmaire,"Vincennes & Edmaire, Northeastbound, Southwest Corner",41.68661725,-87.66654406,0,,1,60643
2868,2868.0,Vincennes & Montvale,"Vincennes & Montvale, Northeastbound, Southwest Corner",41.6882486,-87.66561518,0,,1,60643
2869,2869.0,Vincennes & Monterey,"Vincennes & Monterey, Northeastbound, Southeast Corner",41.69043987,-87.66435489,0,,1,60643
2870,2870.0,Vincennes & 111th Street,"Vincennes & 111th Street, Northeastbound, Southwest Corner",41.69196545,-87.66333712,0,,1,60643
2871,2871.0,111th Street & Ashland,"111th Street & Ashland, Eastbound, Southwest Corner",41.692053,-87.661937,0,,1,60643
2873,2873.0,111th Street & Bishop,"111th Street & Bishop, Eastbound, Southwest Corner",41.69210132,-87.65868869,0,,1,60643
2874,2874.0,111th Street & Loomis,"111th Street & Loomis, Eastbound, Southwest Corner",41.69212004,-87.65708287,0,,1,60643
2875,2875.0,111th Street & Throop,"111th Street & Throop, Eastbound, Southwest Corner",41.69215301,-87.65463149,0,,1,60643
2876,2876.0,111th Street & Racine,"111th Street & Racine, Eastbound, Southwest Corner",41.69220198,-87.65220409999998,0,,1,60643
2877,2877.0,111th Street & Aberdeen,"111th Street & Aberdeen, Eastbound, Southwest Corner",41.69221598,-87.6497881,0,,1,60643
2878,2878.0,111th Street & Morgan,"111th Street & Morgan, Eastbound, Southwest Corner",41.69224697,-87.64733256,0,,1,60643
2879,2879.0,111th Street & Peoria,"111th Street & Peoria, Eastbound, Southwest Corner",41.69226797,-87.64504355,0,,1,60643
2881,2881.0,111th Street & Union,"111th Street & Union, Eastbound, Southwest Corner",41.69232493,-87.64005435,0,,1,60628
2882,2882.0,111th Street & Wallace,"111th Street & Wallace, Eastbound, Southwest Corner",41.69235828,-87.63761716,0,,1,60628
2883,2883.0,111th Street & Normal,"111th Street & Normal, Eastbound, Southwest Corner",41.69238578,-87.6352642,0,,1,60628
2884,2884.0,111th Street & Stewart,"111th Street & Stewart, Eastbound, Southside of the Street",41.69242203,-87.63308275,0,,1,60628
2885,2885.0,111th Street & Princeton,"111th Street & Princeton, Eastbound, Southwest Corner",41.69241002,-87.63044574,0,,1,60628
2887,2887.0,111th Street & Perry,"111th Street & Perry, Eastbound, Southwest Corner",41.69246626,-87.62590285,0,,1,60628
2888,2888.0,111th Street & State,"111th Street & State, Eastbound, Southwest Corner",41.69251798,-87.62322428,0,,1,60628
2889,2889.0,111th Street & Michigan,"111th Street & Michigan, Eastbound, Southwest Corner",41.69253952,-87.62122408,0,,1,60628
2890,2890.0,111th Street & Indiana,"111th Street & Indiana, Eastbound, Southwest Corner",41.69257126,-87.61840705,0,,1,60628
2891,2891.0,300 E 111th Street,"300 E 111th Street, Eastbound, Southside of the Street",41.692643,-87.615721,0,,1,60628
2893,2893.0,111th Street & Vernon,"111th Street & Vernon, Eastbound, Southwest Corner",41.69267046,-87.61226293,0,,1,60628
2895,2895.0,111th Street & Cottage Grove,"111th Street & Cottage Grove, Eastbound, Southeast Corner",41.69269946,-87.60929577,0,,1,60628
2896,2896.0,111th Street & Champlain,"111th Street & Champlain, Eastbound, Southwest Corner",41.69275903,-87.60731053,0,,1,60628
2899,2899.0,111th Street & Doty/Corliss,"111th Street & Doty/Corliss, Westbound, Northwest Corner",41.69296551,-87.60099056,0,,1,60628
2900,2900.0,111th Street & Ellis,"111th Street & Ellis, Westbound, Northside of the Street",41.69288481,-87.60507142,0,,1,60628
2901,2901.0,111th Street & Champlain,"111th Street & Champlain, Westbound, Northside of the Street",41.69286406,-87.60733065,0,,1,60628
2907,2907.0,300 E 111th Street,"300 E 111th Street, Westbound, Northside of the Street",41.69274668,-87.61587795,0,,1,60628
2908,2908.0,111th Street & Indiana,"111th Street & Indiana, Westbound, Northeast Corner",41.69271337,-87.61811225,0,,1,60628
2909,2909.0,111th Street & Michigan,"111th Street & Michigan, Westbound, Northwest Corner",41.69267361,-87.62129366,0,,1,60628
2910,2910.0,111th Street & State,"111th Street & State, Westbound, Northeast Corner",41.69265744,-87.62300112,0,,1,60628
2911,2911.0,111th Street & Perry,"111th Street & Perry, Westbound, Northeast Corner",41.69260454,-87.62570417,0,,1,60628
2912,2912.0,111th Street & Wentworth,"111th Street & Wentworth, Westbound, Northeast Corner",41.69257978,-87.62776713,0,,1,60628
2913,2913.0,111th Street & Princeton,"111th Street & Princeton, Westbound, Northeast Corner",41.69254106,-87.63024203,0,,1,60628
2914,2914.0,111th Street & Stewart,"111th Street & Stewart, Westbound, Northeast Corner",41.69250505,-87.63235503,0,,1,60628
2915,2915.0,111th Street & Normal,"111th Street & Normal, Westbound, Northeast Corner",41.69251577,-87.6350815,0,,1,60628
2916,2916.0,111th Street & Wallace,"111th Street & Wallace, Westbound, Northeast Corner",41.69248222,-87.63739317,0,,1,60628
2917,2917.0,111th Street & Union,"111th Street & Union, Westbound, Northeast Corner",41.69244443,-87.63986531,0,,1,60628
2919,2919.0,111th Street & Peoria,"111th Street & Peoria, Westbound, Northeast Corner",41.69238334,-87.64468259,0,,1,60643
2920,2920.0,111th Street & Morgan,"111th Street & Morgan, Westbound, Northeast Corner",41.69236761,-87.64706239,0,,1,60643
2921,2921.0,111th Street & Aberdeen,"111th Street & Aberdeen, Westbound, Northeast Corner",41.69231179,-87.64952598,0,,1,60643
2922,2922.0,111th Street & Racine,"111th Street & Racine, Westbound, Northeast Corner",41.692279,-87.65202242,0,,1,60643
2923,2923.0,111th Street & Throop,"111th Street & Throop, Westbound, Northeast Corner",41.69229365,-87.65444652,0,,1,60643
2924,2924.0,111th Street & Loomis,"111th Street & Loomis, Westbound, Northeast Corner",41.69223379,-87.65684867,0,,1,60643
2925,2925.0,111th Street & Bishop,"111th Street & Bishop, Westbound, Northeast Corner",41.6922366,-87.65840651,0,,1,60643
2927,2927.0,111th Street & Ashland,"111th Street & Ashland, Westbound, Northeast Corner",41.69217636,-87.66171733,0,,1,60643
2928,2928.0,Vincennes & 111th Street,"Vincennes & 111th Street, Southwestbound, Westside of the Street",41.69200516,-87.66351941,0,,1,60643
2929,2929.0,Vincennes & Monterey,"Vincennes & Monterey, Southwestbound, Northeast Corner",41.69023866,-87.66467522,0,,1,60643
2930,2930.0,Vincennes & Montvale,"Vincennes & Montvale, Southwestbound, Northeast Corner",41.68846807,-87.66565856,0,,1,60643
2931,2931.0,Vincennes & Edmaire,"Vincennes & Edmaire, Southwestbound, Northeast Corner",41.68678778,-87.66662467,0,,1,60643
2932,2932.0,115th Street & Vincennes,"115th Street & Vincennes, Eastbound, Southeast Corner",41.68464531,-87.66734863,0,,1,60643
2933,2933.0,115th Street & Watkins,"115th Street & Watkins, Eastbound, Southeast Corner",41.68467814,-87.66605773,0,,1,60643
2934,2934.0,1700 W 115th Street,"1700 W 115th Street, Eastbound, Southwest Corner",41.6846913,-87.66405046,0,,1,60643
2936,2936.0,115th Street & Laflin,"115th Street & Laflin, Eastbound, Southwest Corner",41.68479409,-87.65925073,0,,1,60643
2937,2937.0,115th Street & Loomis,"115th Street & Loomis, Eastbound, Southwest Corner",41.68480983,-87.65676935,0,,1,60643
2938,2938.0,115th Street & Throop,"115th Street & Throop, Eastbound, Southwest Corner",41.68483883,-87.65435135,0,,1,60643
2939,2939.0,115th Street & Racine,"115th Street & Racine, Eastbound, Southwest Corner",41.68489116,-87.65196366,0,,1,60643
2940,2940.0,115th Street & Aberdeen,"115th Street & Aberdeen, Eastbound, Southwest Corner",41.68493495,-87.64950931,0,,1,60643
2941,2941.0,115th Street & Morgan,"115th Street & Morgan, Eastbound, Southwest Corner",41.68495795,-87.64707531,0,,1,60643
2942,2942.0,900 W 115th Street,"900 W 115th Street, Eastbound, Southwest Corner",41.68495476,-87.64464348,0,,1,60643
2943,2943.0,115th Street & Halsted,"115th Street & Halsted, Eastbound, Southwest Corner",41.68501272,-87.64233559,0,,1,60628
2944,2944.0,115th Street & Union,"115th Street & Union, Eastbound, Southwest Corner",41.68504356,-87.64050686,0,,1,60628
2945,2945.0,115th Street & Wallace,"115th Street & Wallace, Eastbound, Southwest Corner",41.68509776,-87.63750516,0,,1,60628
2946,2946.0,115th Street & Normal,"115th Street & Normal, Eastbound, Southwest Corner",41.68514276,-87.63512216,0,,1,60628
2947,2947.0,115th Street & Stewart,"115th Street & Stewart, Eastbound, Southwest Corner",41.68514468,-87.63262417,0,,1,60628
2948,2948.0,115th Street & Princeton,"115th Street & Princeton, Eastbound, Southwest Corner",41.6851686,-87.63023608,0,,1,60628
2949,2949.0,115th Street & Wentworth,"115th Street & Wentworth, Eastbound, Southwest Corner",41.68517096,-87.62776623,0,,1,60628
2950,2950.0,115th Street & Perry,"115th Street & Perry, Eastbound, Southwest Corner",41.68523219,-87.62557885,0,,1,60628
2951,2951.0,115th Street & State,"115th Street & State, Eastbound, Southwest Corner",41.68523305,-87.62301942,0,,1,60628
2952,2952.0,115th Street & Michigan,"115th Street & Michigan, Eastbound, Southwest Corner",41.68525451,-87.62091766,0,,1,60628
2953,2953.0,115th Street & Indiana,"115th Street & Indiana, Eastbound, Southwest Corner",41.6852873,-87.61816629,0,,1,60628
2954,2954.0,115th Street & Prairie,"115th Street & Prairie, Eastbound, Southwest Corner",41.68532545,-87.61690713,0,,1,60628
2955,2955.0,115th Street & Forest,"115th Street & Forest, Eastbound, Southside of the Street",41.68534483,-87.61569771,0,,1,60628
2962,2962.0,11000 S Cottage Grove,"11000 S Cottage Grove, Northbound, Eastside of the Street",41.694642,-87.609317,0,,1,60628
2964,2964.0,Cottage Grove & 108th Street,"Cottage Grove & 108th Street, Northbound, Southeast Corner",41.69807138,-87.60851835,0,,1,60628
2966,2966.0,Cottage Grove & 106th Street,"Cottage Grove & 106th Street, Northbound, Southeast Corner",41.70187686,-87.60768673,0,,1,60628
2967,2967.0,Cottage Grove & 105th Street,"Cottage Grove & 105th Street, Northbound, Southeast Corner",41.70369159,-87.60724793,0,,1,60628
2968,2968.0,Cottage Grove & 104th Street,"Cottage Grove & 104th Street, Northbound, Southeast Corner",41.70552793,-87.60683823,0,,1,60628
2970,2970.0,10200 S Cottage Grove,"10200 S Cottage Grove, Northbound, Eastside of the Street",41.70919436,-87.60602576,0,,1,60628
2971,2971.0,Cottage Grove & 101st Street,"Cottage Grove & 101st Street, Northbound, Northeast Corner",41.71118024,-87.60558607,0,,1,60628
2972,2972.0,Cottage Grove & 100th Street,"Cottage Grove & 100th Street, Northbound, Eastside of the Street",41.71274894,-87.60521175,0,,1,60628
2973,2973.0,Cottage Grove & 99th Street,"Cottage Grove & 99th Street, Northbound, Southeast Corner",41.71463028,-87.60475957,0,,1,60628
2974,2974.0,Cottage Grove & 98th Street,"Cottage Grove & 98th Street, Northbound, Southeast Corner",41.71654592,-87.60435845,0,,1,60628
2975,2975.0,9700 S Cottage Grove,"9700 S Cottage Grove, Northbound, Eastside of the Street",41.71834278,-87.6039536,0,,1,60619
2976,2976.0,9600 S Cottage Grove,"9600 S Cottage Grove, Northbound, Eastside of the Street",41.720194,-87.60351594,0,,1,60619
2977,2977.0,Cottage Grove & 95th Street,"Cottage Grove & 95th Street, Northbound, Eastside of the Street",41.72151969,-87.60321173,0,,1,60619
2978,2978.0,95th Street & Cottage Grove,"95th Street & Cottage Grove, Westbound, Northwest Corner",41.72214901,-87.60505341,0,,1,60619
2979,2979.0,95th Street & St. Lawrence,"95th Street & St. Lawrence, Westbound, Northeast Corner",41.72207767,-87.60922056,0,,1,60619
2980,2980.0,95th Street & Forest,"95th Street & Forest, Westbound, Northeast Corner",41.72195589,-87.61645985,0,,1,60619
2981,2981.0,95th Street & Indiana,"95th Street & Indiana, Westbound, Northeast Corner",41.72191694,-87.61881939,0,,1,60619
2982,2982.0,95th Street & Michigan,"95th Street & Michigan, Westbound, Northwest Corner",41.72187674,-87.62102781,0,,1,60619
2983,2983.0,111th Street & Ellis,"111th Street & Ellis, Eastbound, Southeast Corner",41.6928,-87.6048,0,,1,60628
2985,2985.0,Eberhart & 130th Street,"Eberhart & 130th Street, Southbound, Southwest Corner",41.65883601,-87.61074682,0,,1,60827
2986,2986.0,131st Street & Rhodes,"131st Street & Rhodes, Eastbound, Southwest Corner",41.65733,-87.609858,0,,1,60827
2987,2987.0,131st Street & St. Lawrence,"131st Street & St. Lawrence, Eastbound, Southwest Corner",41.6573664,-87.60769442,0,,1,60827
2988,2988.0,131st Street & Langley,"131st Street & Langley, Eastbound, Southeast Corner",41.65726797,-87.60477439,0,,1,60827
2989,2989.0,131st Street & Corliss,"131st Street & Corliss, Eastbound, Southeast Corner",41.6571,-87.6023,0,,1,60827
2990,2990.0,131st Street &  Ingleside,"131st Street &  Ingleside, Eastbound, Southwest Corner",41.65715842,-87.60006697,0,,1,60827
2994,2994.0,California & Roscoe,"California & Roscoe, Southbound, Northwest Corner",41.94291437,-87.69801167,0,,1,60618
2995,2995.0,California & Melrose,"California & Melrose, Southbound, Northwest Corner",41.940325,-87.697913,0,,1,60618
2996,2996.0,California & Belmont,"California & Belmont, Southbound, Northwest Corner",41.93952359,-87.69791818,0,,1,60618
2997,2997.0,California & Barry,"California & Barry, Southbound, Northwest Corner",41.937648,-87.69783699999998,0,,1,60618
2998,2998.0,California & Wellington,"California & Wellington, Southbound, Northwest Corner",41.935813,-87.697797,0,,1,60618
2999,2999.0,California & George,"California & George, Southbound, Westside of the Street",41.93463044,-87.69776578,0,,1,60618
3001,3001.0,California & Schubert,"California & Schubert, Southbound, Westside of the Street",41.93027100000001,-87.697631,0,,1,60647
3002,3002.0,California & Logan,"California & Logan, Southbound, Northwest Corner",41.92877187,-87.69762089,0,,1,60647
3003,3003.0,California & Logan,"California & Logan, Southbound, Southwest Corner",41.92812531,-87.69760079,0,,1,60647
3004,3004.0,California & Altgeld,"California & Altgeld, Southbound, Northwest Corner",41.92675911,-87.69754737,0,,1,60647
3006,3006.0,California & Milwaukee (Blue Line),"California & Milwaukee (Blue Line), Southbound, Northwest Corner",41.92309537,-87.69744573,0,,1,60647
3007,3007.0,California & Palmer,"California & Palmer, Southbound, Northwest Corner",41.92179621,-87.69740341,0,,1,60647
3009,3009.0,California & Dickens,"California & Dickens, Southbound, Northwest Corner",41.91970425,-87.69734055,0,,1,60647
3010,3010.0,California & Armitage,"California & Armitage, Southbound, Northwest Corner",41.91759312,-87.69727933,0,,1,60647
3011,3011.0,California & Cortland,"California & Cortland, Southbound, Northwest Corner",41.915764,-87.697209,0,,1,60647
3012,3012.0,California & Bloomingdale,"California & Bloomingdale, Southbound, Westside of the Street",41.9141084,-87.69717068,0,,1,60647
3013,3013.0,California & Wabansia,"California & Wabansia, Southbound, Northwest Corner",41.912447,-87.697112,0,,1,60647
3015,3015.0,California & Le Moyne,"California & Le Moyne, Southbound, Northwest Corner",41.90852113,-87.69711126,0,,1,60622
3016,3016.0,California & Hirsch,"California & Hirsch, Southbound, Westside of the Street",41.9066899,-87.69706084,0,,1,60622
3017,3017.0,California & Evergreen,"California & Evergreen, Southbound, Westside of the Street",41.905656,-87.696986,0,,1,60622
3018,3018.0,California & Potomac,"California & Potomac, Southbound, Westside of the Street",41.90475723,-87.6970125,0,,1,60622
3019,3019.0,California & Division,"California & Division, Southbound, Northwest Corner",41.90302616,-87.6969811,0,,1,60622
3020,3020.0,California & Thomas,"California & Thomas, Southbound, Northwest Corner",41.901183,-87.696915,0,,1,60622
3021,3021.0,California & Augusta,"California & Augusta, Southbound, Northwest Corner",41.89939053,-87.69688045,0,,1,60622
3023,3023.0,California & Chicago,"California & Chicago, Southbound, Northwest Corner",41.89577412,-87.69679557,0,,1,60622
3024,3024.0,Kedzie & Chicago,"Kedzie & Chicago, Southbound, Southwest Corner",41.895366,-87.706631,0,,1,60622
3025,3025.0,Kedzie & Huron,"Kedzie & Huron, Southbound, Northwest Corner",41.893798,-87.706572,0,,1,60624
3026,3026.0,Kedzie & Ohio,"Kedzie & Ohio, Southbound, Northwest Corner",41.89205631,-87.70652731,0,,1,60624
3028,3028.0,Kedzie & Franklin,"Kedzie & Franklin, Southbound, Southwest Corner",41.88964213,-87.70647759,0,,1,60624
3030,3030.0,Kedzie & Carroll,"Kedzie & Carroll, Southbound, Northwest Corner",41.88759307,-87.70640263,0,,1,60624
3037,3037.0,Kedzie & Monroe,"Kedzie & Monroe, Southbound, Northwest Corner",41.87978999,-87.70616241,0,,1,60624
3038,3038.0,Kedzie & Adams,"Kedzie & Adams, Southbound, Northwest Corner",41.878447,-87.706128,0,,1,60624
3040,3040.0,Kedzie & Van Buren,"Kedzie & Van Buren, Southbound, Northwest Corner",41.875956,-87.706024,0,,1,60612
3041,3041.0,Kedzie-Homan Blue Line Station,"Kedzie-Homan Blue Line Station, Southbound, Westside of the Street",41.87425108,-87.70601698,0,,1,60612
3044,3044.0,Kedzie & Polk,"Kedzie & Polk, Southbound, Northwest Corner",41.871041,-87.705893,0,,1,60612
3047,3047.0,Kedzie & Roosevelt,"Kedzie & Roosevelt, Southbound, Northwest Corner",41.86660037,-87.70577397,0,,1,60612
3048,3048.0,Kedzie & 13th Street,"Kedzie & 13th Street, Southbound, Northwest Corner",41.864651,-87.70568100000001,0,,1,60623
3050,3050.0,Kedzie & Douglas,"Kedzie & Douglas, Southbound, Southwest Corner",41.86233623,-87.70566139,0,,1,60623
3051,3051.0,Kedzie & 15th Street,"Kedzie & 15th Street, Southbound, Northwest Corner",41.861384,-87.705589,0,,1,60623
3053,3053.0,Kedzie & Ogden,"Kedzie & Ogden, Southbound, Southwest Corner",41.85743874,-87.70549982,0,,1,60623
3054,3054.0,Kedzie & 19th Street,"Kedzie & 19th Street, Southbound, Northwest Corner",41.85549,-87.705422,0,,1,60623
3055,3055.0,Kedzie Pink Line Station,"Kedzie Pink Line Station, Southbound, Northwest Corner",41.85409804,-87.70539304,0,,1,60623
3057,3057.0,Kedzie & 23rd Street,"Kedzie & 23rd Street, Southbound, Northwest Corner",41.850031,-87.705265,0,,1,60623
3058,3058.0,Kedzie & 24th Street,"Kedzie & 24th Street, Southbound, Northwest Corner",41.84828519,-87.70522659,0,,1,60623
3059,3059.0,Kedzie & 25th Street,"Kedzie & 25th Street, Southbound, Northwest Corner",41.846404,-87.705158,0,,1,60623
3060,3060.0,Kedzie & 26th Street,"Kedzie & 26th Street, Southbound, Northwest Corner",41.8446022,-87.70513247,0,,1,60623
3061,3061.0,Kedzie & 27th Street,"Kedzie & 27th Street, Southbound, Northwest Corner",41.842771,-87.70505,0,,1,60623
3062,3062.0,Kedzie & 28th Street,"Kedzie & 28th Street, Southbound, Northwest Corner",41.84095751,-87.70501114,0,,1,60623
3063,3063.0,Kedzie & 30th Street,"Kedzie & 30th Street, Southbound, Northwest Corner",41.839129,-87.70494000000002,0,,1,60623
